product_id,category_id,product_segment,base_price,quality_score,base_conversion,base_popularity,launch_day
3273,1,budget,17.54,0.57,0.0268,0.0001567324,9
3274,4,premium,137.22,0.88,0.0286,0.0003992018,333
3275,7,budget,9.38,0.803,0.0376,0.0001554216,57
3276,7,budget,41.89,0.842,0.0325,0.000247476,0
3277,10,budget,29.4,0.855,0.0346,0.0024399561,77
3278,14,midrange,137.05,0.529,0.0163,0.0001792262,79
3279,4,premium,300.41,0.63,0.0163,0.0002995779,29
3280,10,premium,835.34,0.631,0.0118,0.000293518,363
3281,7,midrange,116.61,0.335,0.0103,0.0002004747,21
3282,14,premium,1001.56,0.699,0.0134,0.0001580238,265
3283,3,midrange,16.81,0.79,0.0347,0.0001990085,305
3284,3,budget,33.0,0.708,0.0289,0.00019331,235
3285,9,midrange,73.47,0.809,0.0289,0.000202764,48
3286,12,budget,37.99,0.339,0.0154,0.0004643639,265
3287,13,budget,14.19,0.821,0.0365,0.0001662116,120
3288,11,budget,17.32,0.406,0.0211,0.000267513,149
3289,13,budget,9.77,0.908,0.0411,0.0002162147,91
3290,7,premium,822.68,0.434,0.005,0.00019948,286
3291,1,premium,170.23,0.619,0.0185,0.0007934449,211
3292,3,budget,13.06,0.615,0.0296,0.0003227414,56
3293,1,midrange,65.37,0.452,0.0169,0.0005882644,148
3294,6,budget,38.36,0.521,0.0217,0.0004151794,289
3295,9,budget,24.11,0.389,0.0191,0.0002412259,342
3296,7,budget,25.26,0.678,0.029,0.0002131023,342
3297,11,budget,14.76,0.935,0.0403,0.0005613666,49
3298,9,budget,35.2,0.487,0.0209,0.0001984712,313
3299,12,budget,27.31,0.631,0.027,0.0002847619,206
3300,12,budget,29.32,0.896,0.036,0.0002732948,269
3301,6,budget,45.15,0.589,0.0234,0.0001690368,140
3302,7,premium,390.42,0.873,0.0237,0.0001627023,237
3303,11,budget,8.19,0.585,0.0305,0.0001798487,94
3304,11,budget,21.83,0.58,0.0262,0.000320575,190
3305,5,midrange,31.24,0.368,0.0172,0.0004713517,82
3306,6,budget,13.36,0.344,0.02,0.0001527716,144
3307,12,budget,34.64,0.709,0.0287,0.000233305,148
3308,12,budget,16.87,0.871,0.0375,0.0002341736,315
3309,3,midrange,48.24,0.352,0.0148,0.0004233969,229
3310,8,midrange,284.27,0.933,0.0272,0.0002123541,236
3311,14,midrange,29.8,0.519,0.0227,0.0011361796,103
3312,1,midrange,19.93,0.569,0.0262,0.0002161562,158
3313,14,budget,6.67,0.921,0.0431,0.0011073341,172
3314,3,budget,7.93,0.922,0.0424,0.0001569232,286
3315,10,budget,37.58,0.644,0.0261,0.0002049001,67
3316,8,budget,46.51,0.458,0.0186,0.0001964573,19
3317,1,budget,17.9,0.379,0.02,0.0002230525,184
3318,14,budget,8.92,0.454,0.0256,0.0002612528,296
3319,9,midrange,97.79,0.835,0.0286,0.0001679562,267
3320,15,budget,8.44,0.493,0.0272,0.0001566707,295
3321,4,budget,35.43,0.771,0.0308,0.0001653829,143
3322,14,midrange,68.56,0.396,0.0148,0.0002067422,83
3323,15,budget,8.56,0.609,0.0312,0.0001716485,240
3324,11,midrange,111.4,0.514,0.0167,0.0003619733,13
3325,4,premium,971.97,0.628,0.011,0.0001796594,326
3326,12,premium,233.98,0.677,0.0191,0.0002538739,260
3327,11,budget,19.97,0.993,0.0411,0.0003235715,183
3328,15,budget,27.51,0.925,0.0373,0.0001981922,72
3329,8,midrange,44.48,0.772,0.0298,0.000188014,91
3330,4,midrange,45.71,0.365,0.0155,0.0001545233,363
3331,3,midrange,72.46,0.939,0.0335,0.0003607158,5
3332,12,budget,46.05,0.919,0.0348,0.0001894417,3
3333,15,budget,26.15,0.915,0.0372,0.0002084326,126
3334,1,budget,17.98,0.609,0.0281,0.0001685216,83
3335,13,budget,17.43,0.378,0.0201,0.0002673069,247
3336,15,budget,19.89,0.816,0.0349,0.0001792193,15
3337,2,premium,129.36,0.541,0.017,0.0002678408,286
3338,3,budget,10.77,0.508,0.0267,0.0001519747,285
3339,12,midrange,169.16,0.543,0.0159,0.0002224744,83
3340,12,premium,847.15,0.669,0.0131,0.0004342589,211
3341,1,budget,37.11,0.5,0.0211,0.0002012819,245
3342,14,midrange,24.87,0.767,0.0322,0.0002959192,309
3343,10,midrange,88.18,0.736,0.0255,0.0002360393,267
3344,14,budget,17.32,0.632,0.029,0.000192603,351
3345,14,budget,8.14,0.29,0.0202,0.0002316396,42
3346,14,midrange,27.65,0.952,0.0382,0.000254707,222
3347,10,midrange,161.74,0.559,0.0166,0.0003940923,282
3348,4,midrange,130.84,0.587,0.0186,0.0001946027,84
3349,10,premium,697.94,0.592,0.0112,0.0002363066,79
3350,3,budget,8.3,0.524,0.0283,0.0001622427,33
3351,12,midrange,71.25,0.756,0.0272,0.000225236,359
3352,3,midrange,16.99,0.26,0.0161,0.0010426114,316
3353,10,midrange,38.6,0.905,0.0351,0.0002351547,44
3354,1,midrange,59.61,0.327,0.013,0.0001591583,89
3355,4,midrange,59.04,1.0,0.0366,0.0001706327,167
3356,4,premium,1641.21,0.721,0.0119,0.0002551539,326
3357,11,budget,14.35,0.3,0.0182,0.0001799205,301
3358,13,midrange,18.97,0.672,0.03,0.0001712516,320
3359,1,budget,5.94,0.498,0.0287,0.0002646422,302
3360,14,midrange,87.49,0.965,0.0336,0.0002656386,229
3361,14,midrange,25.91,0.817,0.0338,0.0020269189,106
3362,7,midrange,32.3,0.63,0.0263,0.0001648195,220
3363,12,budget,16.49,0.572,0.0272,0.0002142999,180
3364,8,budget,16.58,0.997,0.042,0.0001679378,347
3365,3,budget,16.78,0.751,0.0333,0.0002399202,163
3366,10,budget,23.16,0.635,0.0279,0.0002039776,275
3367,2,budget,9.38,0.548,0.0287,0.00018666,63
3368,14,premium,610.75,0.493,0.0084,0.0002735933,249
3369,15,budget,19.31,0.779,0.0337,0.0002929788,165
3370,14,premium,389.25,0.691,0.0173,0.0001727238,159
3371,11,budget,5.6,0.886,0.0425,0.0001741197,275
3372,11,midrange,73.28,0.665,0.0239,0.000168912,176
3373,15,midrange,50.81,0.687,0.0263,0.0001879685,21
3374,4,midrange,88.59,0.608,0.0211,0.0003044347,141
3375,2,midrange,48.05,0.822,0.0313,0.0001659565,351
3376,11,midrange,165.17,0.561,0.0166,0.0001534935,345
3377,6,premium,234.4,0.889,0.0265,0.0007924035,224
3378,6,midrange,212.89,0.495,0.0132,0.0001923213,232
3379,1,budget,36.41,0.769,0.0306,0.0001520988,95
3380,11,budget,12.97,0.92,0.0403,0.0003804647,284
3381,4,midrange,58.31,0.827,0.0306,0.0001609702,218
3382,3,budget,10.44,0.507,0.0268,0.0003488953,13
3383,1,midrange,167.83,0.78,0.0242,0.0002240622,346
3384,7,midrange,83.28,0.405,0.0142,0.0002392853,311
3385,14,budget,15.98,0.294,0.0175,0.000371431,29
3386,6,midrange,31.0,0.844,0.0339,0.0001878699,152
3387,12,midrange,150.76,0.856,0.0274,0.0001530437,271
3388,13,midrange,18.98,0.267,0.0159,0.0001883454,269
3389,6,midrange,31.76,0.961,0.0379,0.0001745003,61
3390,14,premium,163.03,0.584,0.0175,0.0002270994,14
3391,12,midrange,66.57,0.929,0.0336,0.0002869011,359
3392,11,premium,846.47,0.841,0.0191,0.0003401421,326
3393,1,budget,28.14,0.925,0.0372,0.0002546661,269
3394,1,midrange,29.47,0.875,0.0353,0.0001782282,240
3395,15,midrange,61.82,0.98,0.0357,0.0003812026,250
3396,13,budget,22.81,0.722,0.031,0.0004758347,166
3397,15,budget,23.68,0.42,0.0203,0.0001560136,249
3398,14,midrange,26.08,0.542,0.0241,0.000405284,110
3399,1,budget,12.72,0.814,0.0367,0.0002431272,30
3400,13,premium,359.49,0.368,0.0064,0.0002054311,113
3401,9,budget,66.25,0.947,0.0342,0.0005329859,107
3402,13,budget,17.97,0.404,0.0209,0.0001646779,110
3403,1,midrange,19.78,0.907,0.0381,0.0002310468,171
3404,4,budget,37.13,0.613,0.0251,0.0002260203,47
3405,13,budget,7.85,0.88,0.041,0.0001586864,148
3406,13,midrange,104.97,0.969,0.0329,0.0002099451,169
3407,11,midrange,43.01,0.567,0.0228,0.0001739767,68
3408,4,budget,13.41,0.772,0.035,0.0001744517,165
3409,5,midrange,73.73,0.42,0.0153,0.0002853877,246
3410,15,midrange,47.82,0.851,0.0323,0.0002169556,150
3411,8,midrange,54.52,0.865,0.0322,0.0002008695,0
3412,8,budget,30.92,0.471,0.0209,0.0008367647,256
3413,11,budget,26.05,0.268,0.0145,0.000161901,211
3414,8,premium,1270.58,0.573,0.0079,0.0001559131,153
3415,11,midrange,44.33,0.378,0.016,0.0005311811,8
3416,8,budget,11.15,0.864,0.039,0.0001685108,32
3417,14,midrange,51.49,0.446,0.0178,0.0002491585,28
3418,14,budget,12.78,0.958,0.0417,0.0004275027,311
3419,15,midrange,42.08,0.979,0.0373,0.0002002674,112
3420,11,midrange,132.55,0.932,0.0306,0.000184024,155
3421,8,premium,1822.16,0.7,0.0107,0.0001723123,254
3422,12,premium,120.41,0.451,0.0142,0.0001602043,239
3423,14,budget,26.5,0.855,0.035,0.0001686945,23
3424,11,midrange,76.46,0.776,0.0276,0.0002222286,339
3425,12,budget,11.89,0.983,0.0429,0.0002121709,96
3426,13,midrange,63.74,0.533,0.0199,0.0001872802,280
3427,12,midrange,31.04,0.294,0.0147,0.0001819199,303
3428,13,budget,5.45,0.999,0.0466,0.0001554011,196
3429,4,budget,66.39,0.879,0.0318,0.0002938447,59
3430,9,budget,33.61,0.416,0.0186,0.0001628924,198
3431,11,budget,9.25,0.794,0.0373,0.0005922047,89
3432,1,budget,14.18,0.251,0.0165,0.0001560449,310
3433,14,premium,937.28,0.668,0.0126,0.000242778,275
3434,11,budget,13.44,0.522,0.0263,0.0001678704,300
3435,3,midrange,116.78,0.536,0.0173,0.0001604251,302
3436,14,midrange,119.93,0.433,0.0136,0.000161082,65
3437,12,midrange,49.85,0.456,0.0183,0.0002410951,11
3438,13,budget,19.25,0.591,0.0271,0.0003813418,228
3439,7,premium,532.44,0.436,0.007,0.0007234447,224
3440,14,midrange,96.78,0.6,0.0204,0.0004755302,315
3441,8,midrange,72.56,0.683,0.0246,0.00026119,232
3442,11,premium,95.33,0.783,0.0269,0.0011293428,293
3443,1,midrange,27.8,0.758,0.0314,0.0004312102,127
3444,12,midrange,90.69,0.431,0.0148,0.0003597203,45
3445,12,premium,784.13,0.279,0.002,0.0002678491,13
3446,11,budget,25.47,0.875,0.0359,0.0002563828,159
3447,9,midrange,112.05,0.904,0.0304,0.0002398253,0
3448,14,budget,6.33,0.984,0.0455,0.0003477991,189
3449,12,budget,7.27,0.97,0.0444,0.0001577754,146
3450,4,midrange,166.72,0.725,0.0223,0.0001609936,94
3451,15,budget,24.77,0.921,0.0376,0.000349326,215
3452,12,premium,799.74,0.586,0.0104,0.0002568207,248
3453,15,budget,11.37,0.841,0.0381,0.0001813871,14
3454,15,midrange,66.81,0.967,0.0349,0.0002666546,173
3455,14,budget,33.99,0.847,0.0337,0.0002009087,342
3456,13,premium,110.81,0.562,0.0184,0.0001563791,108
3457,11,budget,6.28,0.533,0.0297,0.0001969197,285
3458,3,budget,18.08,0.469,0.0231,0.0002147832,122
3459,11,budget,18.39,0.525,0.025,0.0002468104,99
3460,13,midrange,127.88,0.865,0.0284,0.000422455,312
3461,10,premium,1366.14,0.776,0.0147,0.0001527186,130
3462,14,premium,557.36,0.437,0.0068,0.0002345535,316
3463,3,budget,5.04,0.784,0.0393,0.0001569075,238
3464,7,budget,16.89,0.535,0.0257,0.0001779438,296
3465,10,budget,52.95,0.668,0.0254,0.000181712,297
3466,8,midrange,84.2,0.528,0.0185,0.0010539233,333
3467,3,midrange,133.74,0.641,0.0204,0.0002099366,202
3468,3,budget,18.04,0.797,0.0346,0.000178754,347
3469,14,midrange,22.61,0.798,0.0337,0.0001737256,21
3470,9,premium,523.05,0.815,0.0203,0.0001541503,179
3471,1,budget,23.26,0.543,0.0247,0.0001849382,144
3472,1,budget,6.53,0.768,0.0378,0.0001814912,35
3473,9,budget,18.67,0.429,0.0216,0.0001898974,318
3474,3,budget,20.55,0.608,0.0275,0.0001976473,292
3475,12,budget,9.63,0.687,0.0334,0.0001973349,273
3476,13,midrange,33.94,0.765,0.0308,0.0001691491,231
3477,4,budget,36.01,0.934,0.0364,0.000163313,219
3478,11,midrange,101.7,0.479,0.0159,0.0001765861,138
3479,3,premium,278.38,0.884,0.0256,0.0006594311,249
3480,5,premium,1414.91,0.483,0.0043,0.0003238694,356
3481,14,midrange,135.79,0.664,0.0211,0.0001811128,91
3482,11,budget,14.41,0.871,0.0382,0.0002922548,123
3483,14,budget,7.37,0.792,0.0382,0.0001621654,39
3484,4,budget,42.57,0.897,0.0344,0.0001834149,331
3485,6,premium,241.98,0.861,0.0254,0.000369158,193
3486,9,premium,1240.97,0.457,0.0039,0.0001739648,216
3487,9,budget,30.43,0.995,0.0393,0.0002968728,97
3488,15,budget,18.12,0.953,0.0401,0.0002265335,13
3489,3,budget,14.86,0.573,0.0276,0.0001972455,293
3490,14,budget,15.6,0.285,0.0173,0.0002442642,314
3491,14,premium,877.7,0.478,0.0062,0.0006281585,124
3492,11,budget,8.55,0.877,0.0405,0.0002312532,278
3493,7,budget,41.62,0.963,0.0368,0.0002339572,208
3494,10,budget,9.27,0.874,0.0401,0.0002889714,234
3495,4,budget,42.25,0.548,0.0222,0.000186121,63
3496,14,budget,34.02,0.292,0.0142,0.0002194021,224
3497,9,midrange,73.87,0.638,0.0229,0.0001774316,58
3498,15,budget,9.49,0.532,0.0281,0.0001932545,79
3499,11,midrange,108.42,0.342,0.0108,0.0002717412,130
3500,10,budget,47.56,0.329,0.0141,0.0001957243,78
